scaffold_29	5900001	5910000	0.643745
scaffold_29	5910001	5920000	0.657037
scaffold_29	5920001	5930000	0.679302
scaffold_29	5950001	5960000	0.792673
scaffold_29	6000001	6010000	0.659561
scaffold_29	6010001	6020000	0.615859
scaffold_29	6020001	6030000	0.642468
scaffold_29	6050001	6060000	0.581838
scaffold_29	6060001	6070000	0.60377
scaffold_29	6070001	6080000	0.763774
scaffold_29	6080001	6090000	0.62922
scaffold_29	6090001	6100000	0.660605
scaffold_29	6100001	6110000	0.582432
scaffold_29	6140001	6150000	0.609455
scaffold_29	6150001	6160000	0.593568
scaffold_29	6170001	6180000	0.626927
scaffold_29	6200001	6210000	0.661369
scaffold_29	6210001	6220000	0.564213
scaffold_29	6220001	6230000	0.604488
scaffold_29	6230001	6240000	0.708628
scaffold_29	6240001	6250000	0.633382
scaffold_29	6250001	6260000	0.623245
scaffold_29	6310001	6320000	0.619706
scaffold_29	6350001	6360000	0.711478
scaffold_29	6380001	6390000	0.558573
scaffold_29	6400001	6410000	0.66018
scaffold_29	6410001	6420000	0.691224
scaffold_29	6430001	6440000	0.810796
scaffold_29	6440001	6450000	0.711599
scaffold_29	6450001	6460000	0.642613
scaffold_29	6460001	6470000	0.703627
scaffold_29	6470001	6480000	0.576903
scaffold_29	6480001	6490000	0.712267
scaffold_29	6490001	6500000	0.778508
scaffold_29	6510001	6520000	0.734461
scaffold_29	6520001	6530000	0.74256
scaffold_29	6540001	6550000	0.774988
scaffold_29	6550001	6560000	0.753546
scaffold_30	1800001	1810000	0.573913
scaffold_30	1980001	1990000	0.554638
scaffold_30	2100001	2110000	0.552283
scaffold_30	2110001	2120000	0.628114
scaffold_30	2150001	2160000	0.677341
scaffold_30	2160001	2170000	0.573981
scaffold_30	2180001	2190000	0.748513
scaffold_30	2230001	2240000	0.611665
scaffold_30	2240001	2250000	0.587396
scaffold_30	2550001	2560000	0.628456
scaffold_30	2560001	2570000	0.642306
scaffold_30	2620001	2630000	0.612043
scaffold_30	2630001	2640000	0.592259
scaffold_30	2650001	2660000	0.635023
scaffold_30	2710001	2720000	0.661171
scaffold_30	2820001	2830000	0.551979
scaffold_30	2890001	2900000	0.600343
scaffold_30	3040001	3050000	0.751741
scaffold_30	3340001	3350000	0.587415
scaffold_30	3390001	3400000	0.555389
scaffold_30	3420001	3430000	0.676215
scaffold_30	3510001	3520000	0.645336
scaffold_30	3700001	3710000	0.806492
scaffold_30	3830001	3840000	0.635833
scaffold_30	3850001	3860000	0.601525
scaffold_30	3860001	3870000	0.658304
scaffold_31	6320001	6330000	0.617502
scaffold_32	1210001	1220000	0.621283
scaffold_33	530001	540000	0.739666
scaffold_33	2630001	2640000	0.733369
scaffold_33	3770001	3780000	0.583123
scaffold_33	4660001	4670000	0.629735
scaffold_34	2280001	2290000	0.553782
scaffold_34	3280001	3290000	0.637044
scaffold_34	3290001	3300000	0.726377
scaffold_34	3310001	3320000	0.656277
scaffold_34	4080001	4090000	0.643158
scaffold_34	4430001	4440000	0.59872
scaffold_34	5220001	5230000	0.624658
scaffold_35	4790001	4800000	0.624955
scaffold_35	5140001	5150000	0.67901
scaffold_38	1460001	1470000	0.571251
scaffold_38	1470001	1480000	0.702061
scaffold_38	3740001	3750000	0.551905
scaffold_38	3750001	3760000	0.569059
scaffold_38	3760001	3770000	0.595624
scaffold_38	4100001	4110000	0.623181
scaffold_39	20001	30000	0.585949
scaffold_39	990001	1000000	0.689914
scaffold_41	400001	410000	0.579123
scaffold_42	1980001	1990000	0.614072
scaffold_42	4190001	4200000	0.556005
scaffold_42	4450001	4460000	0.619118
scaffold_45	2210001	2220000	0.64279
scaffold_45	4270001	4280000	0.56597
scaffold_45	4280001	4290000	0.559349
scaffold_45	4310001	4320000	0.60349
scaffold_45	4320001	4330000	0.666466
scaffold_45	4340001	4350000	0.55981
scaffold_45	4350001	4360000	0.602248
scaffold_47	3050001	3060000	0.573133
scaffold_48	4220001	4230000	0.554238
scaffold_48	4300001	4310000	0.552015
scaffold_49	3210001	3220000	0.770557
scaffold_50	1670001	1680000	0.634447
scaffold_50	2890001	2900000	0.57026
scaffold_50	2920001	2930000	0.633446
scaffold_50	3800001	3810000	0.608865
scaffold_50	3960001	3970000	0.693027
scaffold_50	3970001	3980000	0.691954
scaffold_50	4000001	4010000	0.663606
scaffold_50	4090001	4100000	0.561094
scaffold_51	550001	560000	0.575032
scaffold_51	2400001	2410000	0.714416
scaffold_53	3310001	3320000	0.562731
scaffold_54	1260001	1270000	0.665937
scaffold_56	1840001	1850000	0.551633
scaffold_56	2380001	2390000	0.678894
scaffold_58	3650001	3660000	0.579716
scaffold_59	3060001	3070000	0.615394
scaffold_59	3780001	3790000	0.632338
scaffold_60	2210001	2220000	0.565748
scaffold_61	3650001	3660000	0.622167
scaffold_61	3660001	3670000	0.677304
scaffold_61	3670001	3680000	0.569332
scaffold_62	790001	800000	0.585274
scaffold_65	1810001	1820000	0.557888
scaffold_67	2110001	2120000	0.598705
scaffold_67	3340001	3350000	0.591316
scaffold_67	3350001	3360000	0.594466
scaffold_67	3360001	3370000	0.588584
scaffold_67	3380001	3390000	0.64636
scaffold_69	1270001	1280000	0.646924
scaffold_69	2860001	2870000	0.776619
scaffold_69	2870001	2880000	0.555677
scaffold_70	940001	950000	0.771941
scaffold_70	970001	980000	0.578339
scaffold_70	1060001	1070000	0.556733
scaffold_70	1090001	1100000	0.552533
scaffold_70	1200001	1210000	0.568313
scaffold_74	460001	470000	0.63282
scaffold_74	3010001	3020000	0.592396
scaffold_74	3040001	3050000	0.578069
scaffold_74	3080001	3090000	0.557678
scaffold_74	3100001	3110000	0.648635
scaffold_74	3120001	3130000	0.60052
scaffold_74	3130001	3140000	0.591104
scaffold_74	3160001	3170000	0.564391
scaffold_77	210001	220000	0.573323
scaffold_77	2690001	2700000	0.595237
scaffold_77	2750001	2760000	0.560967
scaffold_77	2910001	2920000	0.554014
scaffold_78	2500001	2510000	0.656707
scaffold_78	2510001	2520000	0.738082
scaffold_78	2530001	2540000	0.56578
scaffold_78	2740001	2750000	0.581621
scaffold_79	1530001	1540000	0.563354
scaffold_80	1480001	1490000	0.553141
scaffold_80	1500001	1510000	0.586171
scaffold_82	990001	1000000	0.553504
scaffold_82	1740001	1750000	0.64643
scaffold_83	940001	950000	0.561949
scaffold_84	2510001	2520000	0.72927
scaffold_85	1	10000	0.663819
scaffold_85	10001	20000	0.590615
scaffold_85	20001	30000	0.715137
scaffold_85	40001	50000	0.564084
scaffold_85	60001	70000	0.570348
scaffold_85	80001	90000	0.574112
scaffold_85	110001	120000	0.630404
scaffold_85	200001	210000	0.618128
scaffold_85	490001	500000	0.561759
scaffold_85	570001	580000	0.588409
scaffold_86	1200001	1210000	0.636222
scaffold_87	1380001	1390000	0.559156
scaffold_88	1660001	1670000	0.616702
scaffold_88	1700001	1710000	0.586351
scaffold_88	1810001	1820000	0.624778
scaffold_88	1970001	1980000	0.606056
scaffold_89	2010001	2020000	0.550692
scaffold_90	1400001	1410000	0.718129
scaffold_91	920001	930000	0.558026
scaffold_91	1140001	1150000	0.657747
scaffold_91	1190001	1200000	0.584331
scaffold_91	1970001	1980000	0.586979
scaffold_91	2390001	2400000	0.555792
scaffold_91	2530001	2540000	0.56656
scaffold_91	2540001	2550000	0.655158
scaffold_91	2590001	2600000	0.699091
scaffold_91	2620001	2630000	0.652653
scaffold_91	2650001	2660000	0.657481
scaffold_91	2660001	2670000	0.623071
scaffold_91	2670001	2680000	0.663974
scaffold_91	2680001	2690000	0.721312
scaffold_91	2710001	2720000	0.564306
scaffold_91	2740001	2750000	0.56491
scaffold_92	1090001	1100000	0.673287
scaffold_92	1100001	1110000	0.661245
scaffold_92	1850001	1860000	0.556579
scaffold_96	560001	570000	0.590781
scaffold_96	2510001	2520000	0.711096
scaffold_96	2630001	2640000	0.620981
scaffold_96	2650001	2660000	0.651148
scaffold_100	2070001	2080000	0.576347
scaffold_100	2310001	2320000	0.604802
scaffold_100	2620001	2630000	0.58986
scaffold_101	30001	40000	0.556439
scaffold_102	910001	920000	0.852002
scaffold_103	2090001	2100000	0.573462
scaffold_103	2260001	2270000	0.608696
scaffold_104	690001	700000	0.557601
scaffold_107	20001	30000	0.587458
scaffold_108	530001	540000	0.600602
scaffold_110	1960001	1970000	0.651955
scaffold_110	1970001	1980000	0.683511
scaffold_111	40001	50000	0.56991
scaffold_112	830001	840000	0.556276
scaffold_112	990001	1000000	0.574549
scaffold_112	1500001	1510000	0.614202
scaffold_112	1530001	1540000	0.703313
scaffold_112	1600001	1610000	0.604924
scaffold_112	1610001	1620000	0.8034
scaffold_112	1620001	1630000	0.55932
scaffold_112	1870001	1880000	0.562237
scaffold_114	70001	80000	0.759673
scaffold_115	450001	460000	0.705794
scaffold_116	430001	440000	0.552054
scaffold_118	190001	200000	0.55566
scaffold_119	850001	860000	0.589798
scaffold_119	1580001	1590000	0.577947
scaffold_119	1870001	1880000	0.580292
scaffold_119	1880001	1890000	0.665766
scaffold_119	1890001	1900000	0.572058
scaffold_119	1900001	1910000	0.633891
scaffold_119	1910001	1920000	0.586011
scaffold_119	1920001	1930000	0.678204
scaffold_119	1930001	1940000	0.682946
scaffold_119	1950001	1960000	0.578373
scaffold_119	1960001	1970000	0.613277
scaffold_119	1970001	1980000	0.717693
scaffold_119	1990001	2000000	0.598232
scaffold_119	2260001	2270000	0.65583
scaffold_121	1890001	1900000	0.583399
scaffold_124	1480001	1490000	0.647414
scaffold_124	1680001	1690000	0.588625
scaffold_124	1860001	1870000	0.779541
scaffold_124	1880001	1890000	0.593938
scaffold_124	1910001	1920000	0.627748
scaffold_124	1980001	1990000	0.730576
scaffold_124	1990001	2000000	0.576059
scaffold_124	2000001	2010000	0.551746
scaffold_124	2010001	2020000	0.778601
scaffold_124	2020001	2030000	0.606363
scaffold_124	2030001	2040000	0.70229
scaffold_124	2050001	2060000	0.679432
scaffold_124	2060001	2070000	0.84073
scaffold_124	2070001	2080000	0.685624
scaffold_124	2090001	2100000	0.712184
scaffold_124	2100001	2110000	0.565811
scaffold_124	2130001	2140000	0.701635
scaffold_124	2170001	2180000	0.670039
scaffold_124	2180001	2190000	0.571841
scaffold_126	1	10000	0.601149
scaffold_126	1900001	1910000	0.586739
scaffold_127	1630001	1640000	0.724539
scaffold_127	2050001	2060000	0.600914
scaffold_129	600001	610000	0.551235
scaffold_129	970001	980000	0.5525
scaffold_129	1230001	1240000	0.58082
scaffold_130	1380001	1390000	0.634417
scaffold_130	1580001	1590000	0.564918
scaffold_130	1600001	1610000	0.602942
scaffold_130	2040001	2050000	0.556808
scaffold_131	720001	730000	0.580555
scaffold_131	860001	870000	0.571605
scaffold_131	920001	930000	0.557679
scaffold_133	400001	410000	0.612581
scaffold_135	840001	850000	0.585845
scaffold_138	20001	30000	0.570789
scaffold_140	890001	900000	0.589097
scaffold_141	1	10000	0.572116
scaffold_141	730001	740000	0.563215
scaffold_141	900001	910000	0.589664
scaffold_144	1340001	1350000	0.621821
scaffold_144	1520001	1530000	0.623816
scaffold_144	1580001	1590000	0.559333
scaffold_144	1590001	1600000	0.550817
scaffold_144	1610001	1620000	0.64152
scaffold_144	1630001	1640000	0.6174
scaffold_144	1660001	1670000	0.72436
scaffold_144	1670001	1680000	0.646886
scaffold_144	1680001	1690000	0.670578
scaffold_144	1690001	1700000	0.637899
scaffold_144	1740001	1750000	0.88371
scaffold_144	1750001	1760000	0.598519
scaffold_144	1760001	1770000	0.564177
scaffold_144	1780001	1790000	0.591961
scaffold_147	1280001	1290000	0.684013
scaffold_148	1000001	1010000	0.713072
scaffold_151	820001	830000	0.561851
scaffold_151	1140001	1150000	0.608295
scaffold_151	1150001	1160000	0.569723
scaffold_151	1260001	1270000	0.576926
scaffold_152	870001	880000	0.557724
scaffold_152	1170001	1180000	0.626167
scaffold_152	1180001	1190000	0.630014
scaffold_152	1190001	1200000	0.650112
scaffold_152	1330001	1340000	0.602468
scaffold_152	1350001	1360000	0.57672
scaffold_152	1430001	1440000	0.691692
scaffold_152	1440001	1450000	0.57814
scaffold_152	1450001	1460000	0.770411
scaffold_152	1530001	1540000	0.601147
scaffold_152	1620001	1630000	0.654347
scaffold_152	1660001	1670000	0.67274
scaffold_152	1670001	1680000	0.625533
scaffold_152	1690001	1700000	0.687464
scaffold_152	1700001	1710000	0.827745
scaffold_152	1740001	1750000	0.628014
scaffold_154	1420001	1430000	0.557998
scaffold_154	1680001	1690000	0.553915
scaffold_159	1310001	1320000	0.593354
scaffold_159	1430001	1440000	0.654869
scaffold_159	1450001	1460000	0.661236
scaffold_159	1470001	1480000	0.689211
scaffold_159	1480001	1490000	0.786946
scaffold_159	1530001	1540000	0.623941
scaffold_159	1550001	1560000	0.554417
scaffold_164	200001	210000	0.577897
scaffold_164	320001	330000	0.582228
scaffold_164	1230001	1240000	0.602865
scaffold_166	210001	220000	0.552161
scaffold_167	270001	280000	0.580924
scaffold_167	400001	410000	0.605526
scaffold_167	410001	420000	0.714474
scaffold_168	1090001	1100000	0.574209
scaffold_170	800001	810000	0.597167
scaffold_172	210001	220000	0.766471
scaffold_172	520001	530000	0.604465
scaffold_172	530001	540000	0.607458
scaffold_172	810001	820000	0.580493
scaffold_172	830001	840000	0.611907
scaffold_172	880001	890000	0.598053
scaffold_172	990001	1000000	0.553468
scaffold_172	1080001	1090000	0.760022
scaffold_172	1110001	1120000	0.687815
scaffold_172	1130001	1140000	0.663758
scaffold_172	1290001	1300000	0.569438
scaffold_176	10001	20000	0.578476
scaffold_180	540001	550000	0.581588
scaffold_180	560001	570000	0.627894
scaffold_180	570001	580000	0.56041
scaffold_180	580001	590000	0.647979
scaffold_180	590001	600000	0.630628
scaffold_180	600001	610000	0.601783
scaffold_180	620001	630000	0.575307
scaffold_180	680001	690000	0.590366
scaffold_180	920001	930000	0.574203
scaffold_182	770001	780000	0.672889
scaffold_183	20001	30000	0.587536
scaffold_183	80001	90000	0.598255
scaffold_183	90001	100000	0.564572
scaffold_183	130001	140000	0.65017
scaffold_183	220001	230000	0.595445
scaffold_183	270001	280000	0.645582
scaffold_183	700001	710000	0.595327
scaffold_183	1010001	1020000	0.584716
scaffold_191	270001	280000	0.577159
scaffold_194	630001	640000	0.652859
scaffold_195	1130001	1140000	0.819277
scaffold_196	110001	120000	0.555101
scaffold_196	1020001	1030000	0.585506
scaffold_200	450001	460000	0.578471
scaffold_200	960001	970000	0.628356
scaffold_203	130001	140000	0.601618
scaffold_203	590001	600000	0.609466
scaffold_207	730001	740000	0.607599
scaffold_207	760001	770000	0.758065
scaffold_207	880001	890000	0.707503
scaffold_207	890001	900000	0.83406
scaffold_208	30001	40000	0.564012
scaffold_208	40001	50000	0.742202
scaffold_208	60001	70000	0.849613
scaffold_208	120001	130000	0.588262
scaffold_208	140001	150000	0.566735
scaffold_208	240001	250000	0.592861
scaffold_208	290001	300000	0.578729
scaffold_208	310001	320000	0.55968
scaffold_208	360001	370000	0.580145
scaffold_212	270001	280000	0.636239
scaffold_212	290001	300000	0.837643
scaffold_212	310001	320000	0.732634
scaffold_212	320001	330000	0.551156
scaffold_212	810001	820000	0.63619
scaffold_213	440001	450000	0.593502
scaffold_213	710001	720000	0.551591
scaffold_215	850001	860000	0.624013
scaffold_216	130001	140000	0.562987
scaffold_216	150001	160000	0.562805
scaffold_216	180001	190000	0.553109
scaffold_217	190001	200000	0.63293
scaffold_222	460001	470000	0.571429
scaffold_227	270001	280000	0.57023
scaffold_227	280001	290000	0.562293
scaffold_227	290001	300000	0.62523
scaffold_227	300001	310000	0.591395
scaffold_228	40001	50000	0.701169
scaffold_228	50001	60000	0.605646
scaffold_234	680001	690000	0.554946
scaffold_237	140001	150000	0.62173
scaffold_237	160001	170000	0.555208
scaffold_237	180001	190000	0.573426
scaffold_237	230001	240000	0.585938
scaffold_237	240001	250000	0.608761
scaffold_237	570001	580000	0.594389
scaffold_237	600001	610000	0.550364
scaffold_237	610001	620000	0.626073
scaffold_237	620001	630000	0.635907
scaffold_237	680001	690000	0.670175
scaffold_237	700001	710000	0.60737
scaffold_238	130001	140000	0.607551
scaffold_238	140001	150000	0.654255
scaffold_238	370001	380000	0.570095
scaffold_238	380001	390000	0.615957
scaffold_238	400001	410000	0.624833
scaffold_242	600001	610000	0.616209
scaffold_242	660001	670000	0.762961
scaffold_242	670001	680000	0.711114
scaffold_242	690001	700000	0.621958
scaffold_242	700001	710000	0.630809
scaffold_246	440001	450000	0.614795
scaffold_246	600001	610000	0.613417
scaffold_252	170001	180000	0.558058
scaffold_252	180001	190000	0.573572
scaffold_252	210001	220000	0.702689
scaffold_252	220001	230000	0.579956
scaffold_252	230001	240000	0.551726
scaffold_252	240001	250000	0.623102
scaffold_252	250001	260000	0.646208
scaffold_252	270001	280000	0.65691
scaffold_252	280001	290000	0.64814
scaffold_252	290001	300000	0.579016
scaffold_252	300001	310000	0.652686
scaffold_252	320001	330000	0.558259
scaffold_252	350001	360000	0.8567
scaffold_252	360001	370000	0.702765
scaffold_252	370001	380000	0.681672
scaffold_252	380001	390000	0.742802
scaffold_252	390001	400000	0.812386
scaffold_252	400001	410000	0.685375
scaffold_258	50001	60000	0.642344
scaffold_258	110001	120000	0.592517
scaffold_264	120001	130000	0.577719
scaffold_265	10001	20000	0.58488
scaffold_265	50001	60000	0.680678
scaffold_265	70001	80000	0.57368
scaffold_267	1	10000	0.732195
scaffold_267	10001	20000	0.660347
scaffold_267	20001	30000	0.773831
scaffold_267	50001	60000	0.658924
scaffold_267	60001	70000	0.729128
scaffold_267	70001	80000	0.798042
scaffold_267	80001	90000	0.769029
scaffold_267	90001	100000	0.730745
scaffold_267	100001	110000	0.774504
scaffold_267	110001	120000	0.636959
scaffold_267	120001	130000	0.696026
scaffold_267	130001	140000	0.752117
scaffold_267	140001	150000	0.663213
scaffold_267	160001	170000	0.752146
scaffold_267	170001	180000	0.689742
scaffold_267	460001	470000	0.647529
scaffold_267	470001	480000	0.551801
scaffold_267	480001	490000	0.642466
scaffold_267	510001	520000	0.608121
scaffold_267	520001	530000	0.553225
scaffold_267	570001	580000	0.937045
scaffold_269	100001	110000	0.558259
scaffold_270	30001	40000	0.626442
scaffold_270	40001	50000	0.746602
scaffold_270	90001	100000	0.635383
scaffold_270	140001	150000	0.643579
scaffold_270	190001	200000	0.573602
scaffold_270	220001	230000	0.595212
scaffold_270	230001	240000	0.675708
scaffold_271	10001	20000	0.832553
scaffold_271	140001	150000	0.690621
scaffold_271	180001	190000	0.602263
scaffold_271	190001	200000	0.566387
scaffold_271	200001	210000	0.597591
scaffold_271	220001	230000	0.602328
scaffold_271	230001	240000	0.564871
scaffold_271	280001	290000	0.685699
scaffold_271	290001	300000	0.568403
scaffold_271	310001	320000	0.627311
scaffold_271	340001	350000	0.662134
scaffold_271	350001	360000	0.607922
scaffold_271	420001	430000	0.571746
scaffold_271	440001	450000	0.627008
scaffold_271	460001	470000	0.568591
scaffold_271	480001	490000	0.621524
scaffold_275	80001	90000	0.609665
scaffold_275	190001	200000	0.558095
scaffold_275	200001	210000	0.573444
scaffold_279	200001	210000	0.591726
scaffold_279	250001	260000	0.644701
scaffold_279	340001	350000	0.787255
scaffold_279	350001	360000	0.644173
scaffold_279	360001	370000	0.646696
scaffold_279	370001	380000	0.771123
scaffold_290	380001	390000	0.575417
scaffold_290	390001	400000	0.660069
scaffold_290	400001	410000	0.76053
scaffold_290	410001	420000	0.630759
scaffold_290	420001	430000	0.571208
scaffold_290	430001	440000	0.820173
scaffold_292	1	10000	0.67105
scaffold_306	140001	150000	0.552058
scaffold_311	20001	30000	0.562198
scaffold_312	60001	70000	0.57834
scaffold_320	1	10000	0.567774
scaffold_320	20001	30000	0.572281
scaffold_320	40001	50000	0.56821
scaffold_320	60001	70000	0.607104
scaffold_320	70001	80000	0.726859
scaffold_320	90001	100000	0.601052
scaffold_320	100001	110000	0.701559
scaffold_320	110001	120000	0.701523
scaffold_320	120001	130000	0.590884
scaffold_320	140001	150000	0.603714
scaffold_320	260001	270000	0.605406
scaffold_320	270001	280000	0.703778
scaffold_320	280001	290000	0.777818
scaffold_320	330001	340000	0.717911
scaffold_322	50001	60000	0.557716
scaffold_322	150001	160000	0.608359
scaffold_322	170001	180000	0.573517
scaffold_322	270001	280000	0.598593
scaffold_322	280001	290000	0.693735
scaffold_322	320001	330000	0.553179
scaffold_322	340001	350000	0.666189
scaffold_329	1	10000	0.703458
scaffold_329	10001	20000	0.630931
scaffold_329	20001	30000	0.75321
scaffold_329	30001	40000	0.59839
scaffold_329	40001	50000	0.642384
scaffold_329	50001	60000	0.623294
scaffold_329	60001	70000	0.697022
scaffold_329	70001	80000	0.732378
scaffold_329	100001	110000	0.666867
scaffold_329	120001	130000	0.75782
scaffold_329	140001	150000	0.658372
scaffold_329	150001	160000	0.637914
scaffold_329	170001	180000	0.565956
scaffold_329	180001	190000	0.757781
scaffold_329	190001	200000	0.722263
scaffold_329	200001	210000	0.608888
scaffold_329	210001	220000	0.709484
scaffold_329	220001	230000	0.887921
scaffold_329	230001	240000	0.705692
scaffold_329	240001	250000	0.716283
scaffold_329	310001	320000	0.685293
scaffold_329	330001	340000	0.727663
scaffold_329	340001	350000	0.580378
scaffold_329	350001	360000	0.646452
scaffold_332	250001	260000	0.598468
scaffold_332	280001	290000	0.621809
scaffold_332	290001	300000	0.563845
scaffold_334	20001	30000	0.55399
scaffold_335	240001	250000	0.619398
scaffold_335	260001	270000	0.552035
scaffold_335	280001	290000	0.593566
scaffold_335	300001	310000	0.708648
scaffold_335	310001	320000	0.796249
scaffold_335	320001	330000	0.633525
scaffold_335	330001	340000	0.86579
scaffold_335	340001	350000	0.819213
scaffold_359	250001	260000	0.671479
scaffold_386	160001	170000	0.657863
scaffold_391	10001	20000	0.590878
scaffold_391	60001	70000	0.792691
scaffold_404	10001	20000	0.66793
scaffold_404	20001	30000	0.751268
scaffold_404	60001	70000	0.586187
scaffold_404	70001	80000	0.660879
scaffold_404	80001	90000	0.619625
scaffold_404	90001	100000	0.59834
scaffold_404	100001	110000	0.695097
scaffold_404	110001	120000	0.631653
scaffold_404	130001	140000	0.593692
scaffold_404	140001	150000	0.590401
